1184,字,字[じ],Character,かわいい字ですね。,かわいい 字[じ]ですね。,That's a cute letter.,True,,,,4
1185,太字,太字[ふとじ],Bold Letter,この字は太字にしてください。,この 字[じ]は 太字[ふとじ]にしてください。,"Make this character bold, please.",True,,,,4
1186,文字,文字[もじ],Letter (Of The Alphabet),文字が小さすぎる。,文字[もじ]が 小[ちい]さすぎる。,The letters are too small.,True,,,,4
1187,一文字,一[いち] 文字[もじ],Straight Line,女の子は、おこって口を一文字にむすびました。,女[おんな]の 子[こ]は、おこって 口[くち]を 一[いち] 文字[もじ]にむすびました。,The girl got angry and her mouth pursed into a straight line.,True,,,,4
1188,大文字,大[だい] 文字[もじ],Uppercase Letters,タイトルは、全て大文字でおねがいします。,タイトルは、 全[すべ]て 大[だい] 文字[もじ]でおねがいします。,"All uppercase letters for the title, please.",True,,,,6
1189,２０１１年,２０１１[にれいいちいち] 年[ねん],Year 2011,２０１１年に、日本にいきました。,２０１１[にれいいちいち] 年[ねん]に、 日本[にっぽん]にいきました。,I went to Japan in 2011.,True,,,,4
1190,年内,年内[ねんない],By The End Of The Year,年内に牛の赤ちゃんが生まれます。,年内[ねんない]に 牛[うし]の 赤[あか]ちゃんが 生[う]まれます。,A calf will be born by the end of the year.,True,,,,4
1191,年中,年中[ねんじゅう],Year Round,お父さんは年中外にいる。,お 父[ちち]さんは 年中[ねんじゅう] 外[がい]にいる。,Dad is outside all year round.,True,,,,4
1192,一年生,一[いち] 年[ねん] 生[せい],First Year Student,一年生の子は手を上げて下さい。,一[いち] 年[ねん] 生[せい]の 子[こ]は 手[て]を 上[あ]げて 下[くだ]さい。,"First-graders, please raise your hand.",True,,,,4
1193,少年,少年[しょうねん],Boy,これは一人の少年のストーリーです。,これは 一人[ひとり]の 少年[しょうねん]のストーリーです。,This is a story of a boy.,True,,,,4
1194,去年,去年[きょねん],Last Year,去年、子犬が生まれた。,去年[きょねん]、 子犬[こいぬ]が 生[う]まれた。,"Last year, a puppy was born.",True,,,,4
1195,早い,早[はや]い,Early,もうチェックインしたの？早い！,もうチェックインしたの？ 早[はや]い！,You've checked in already? That was quick!,True,,,,4
1196,早々,早々[はやばや],As Soon As,早々にメールありがとうございます。,早々[そうそう]にメールありがとうございます。,Thank you for your prompt email response.,True,,,,4
1197,気,気[き],Spirit,その少年は気がつよい。,その 少年[しょうねん]は 気[き]がつよい。,The boy is strong-willed.,True,,,,4
1198,気に入る,気[き]に 入[はい]る,To Take A Liking,赤のキッチンを気に入る人もいますよ。,赤[あか]のキッチンを 気[き]に 入[はい]る 人[ひと]もいますよ。,Some people like a red kitchen.,True,,,,4
1199,一気,一気[いっき],One Breath,父はテーブルの上のチョコレートを一気にたべた。,父[ちち]はテーブルの 上[うえ]のチョコレートを 一気[いっき]にたべた。,My father ate the chocolates that were on the table all in one sitting.,True,,,,4
1200,気分,気分[きぶん],Feeling,今日の母は気分がいいです。,今日[きょう]の 母[はは]は 気分[きぶん]がいいです。,Mom's in a good mood today.,True,,,,4
1201,人気,人気[にんき],Popular,今、人気の本はこれです。,今[いま]、 人気[にんき]の 本[ほん]はこれです。,This is a popular book now.,True,,,,4
1202,元気,元気[げんき],Energy,お父さんは、元気ですか。,お 父[ちち]さんは、 元気[げんき]ですか。,How is your father?,True,,,,4
1203,天気,天気[てんき],Weather,今日は天気がわるいです。,今日[きょう]は 天気[てんき]がわるいです。,The weather is bad today.,True,,,,4
1204,本気,本気[ほんき],Serious,いつになったら、本気を出すんですか。,いつになったら、 本気[ほんき]を 出[だ]すんですか。,How soon before you make a serious effort?,True,,,,4
1205,平気,平気[へいき],Calm,よく平気でいられますね。,よく 平気[へいき]でいられますね。,How come you’re always so calm?,True,,,,4
1206,一本気,一[いち] 本気[ほんき],Single Mindedness,ニックって一本気なところがあるよね。,ニックって 一[いち] 本気[ほんき]なところがあるよね。,There's a single-minded side to Nick.,True,,,,4
1207,百万,百万[ひゃくまん],Million,ボーナスは百万円でした。,ボーナスは 百万[ひゃくまん] 円[えん]でした。,The bonus was one million yen.,True,,,,4
1208,四百,四百[よんひゃく],Four Hundred,四百フィートは、およそ百二十メートるです。,四百[よんひゃく]フィートは、およそ 百二十[ひゃくにじゅう]メートるです。,400 feet is about 120 meters.,True,,,,4
1209,五百,五百[ごひゃく],Five Hundred,大人のチケットは、五百円です。,大人[おとな]のチケットは、 五百[ごひゃく] 円[えん]です。,Adult tickets are 500 yen.,True,,,,4
1210,二百,二百[にひゃく],Two Hundred,この竹は二百センチです。,この 竹[たけ]は 二百[にひゃく]センチです。,This bamboo is 200 cm long.,True,,,,4
1211,竹の子,竹[たけ]の 子[こ],Bamboo Shoot,あ！竹の子が土から出てる！,あ！ 竹[たけ]の 子[こ]が 土[つち]から 出[で]てる！,Oh! A bamboo shoot is sticking out of the ground!,True,,,,4
1212,竹,竹[たけ],Bamboo,ここに竹のフェンスがほしい。,ここに 竹[たけ]のフェンスがほしい。,I want a bamboo fence here.,True,,,,4
1213,糸,糸[いと],Thread,糸は、たくさんあるよ。,糸[いと]は、たくさんあるよ。,There are many threads.,True,,,,4
1214,耳,耳[みみ],Ear,うちの犬の耳は、いつも立っています。,うちの 犬[いぬ]の 耳[みみ]は、いつも 立[た]っています。,Our dog's ears are always perked up.,True,,,,4
1215,耳打ち,耳打[みみう]ち,Whisper In Ear,「ありがとう」と耳打ちした。,「ありがとう」と 耳打[みみう]ちした。,"""Thanks,"" I whispered in their ear.",True,,,,6
1216,虫,虫[むし],Bug,あ、虫がいる！,あ、 虫[むし]がいる！,"Oh, there's a bug!",True,,,,4
1217,村,村[むら],Village,その村は山の下にある。,その 村[むら]は 山[やま]の 下[した]にある。,The village is below the mountain.,True,,,,4
1218,村人,村人[むらびと],Villager,一人の村人が川に入った。,一人[ひとり]の 村人[むらびと]が 川[かわ]に 入[はい]った。,A villager went into the river.,True,,,,4
1219,男,男[おとこ],Man,あの男は、だれ？,あの 男[おとこ]は、だれ？,Who's that guy?,True,,,,4
1220,町,町[まち],Town,この町のガソリンスタンドは小さい。,この 町[まち]のガソリンスタンドは 小[ちい]さい。,Gas stations in this town are small.,True,,,,4
1221,花,花[はな],Flower,ヒマワリの花はとてもきれいです。,ヒマワリの 花[はな]はとてもきれいです。,Sunflowers are very beautiful.,True,,,,4
1222,花火,花火[はなび],Fireworks,このビーチでは八月に花火があります。,このビーチでは 八[はち] 月[がつ]に 花火[はなび]があります。,"At this beach, there are fireworks in August.",True,,,,4
1223,花見,花見[はなみ],Viewing Cherry Blossoms,四月一日、花見しましょう。,四[よん] 月[がつ] 一日[ついたち]、 花見[はなみ]しましょう。,Let's do cherry blossom viewing on April 1st.,True,,,,4
1224,見る,見[み]る,To See,外を見ると、白い犬がいた。,外[そと]を 見[み]ると、 白[しろ]い 犬[いぬ]がいた。,I looked outside and saw a white dog.,True,,,,4
1225,見える,見[み]える,To Be Visible,ここから火山が見える。,ここから 火山[かざん]が 見[み]える。,The volcano is visible from here.,True,,,,5
1226,見せる,見[み]せる,To Show,人に見せるほどのキッチンじゃないですよ。,人[ひと]に 見[み]せるほどのキッチンじゃないですよ。,It's not a kitchen that I would show to others.,True,,,,4
1227,見分ける,見分[みわ]ける,To Distinguish,兄弟を目の色で見分ける。,兄弟[きょうだい]を 目[め]の 色[いろ]で 見分[みわ]ける。,I tell the brothers apart by their eye colors.,True,,,,8
1228,見方,見[み] 方[かた],Way Of Seeing,このチャートの見方、分かる？,このチャートの 見方[みかた]、 分[わ]かる？,Do you know how to look at this chart?,True,,,,4
1229,月見,月見[つきみ],Moon Viewing,十月は、月見のシーズンですね。,十[じゅう] 月[がつ]は、 月見[つきみ]のシーズンですね。,October is moon-viewing season.,True,,,,4
1230,貝,貝[かい],Shell,川には、たくさん貝がいる。,川[かわ]には、たくさん 貝[かい]がいる。,There are many shellfish in the river.,True,,,,4
1231,赤,赤[あか],Red,ケチャップの赤はトマトの赤です。,ケチャップの 赤[あか]はトマトの 赤[あか]です。,Ketchup's red color comes from red tomatoes.,True,,,,4
1232,赤ちゃん,赤[あか]ちゃん,Baby,五月に赤ちゃんが生まれる。,五[ご] 月[がつ]に 赤[あか]ちゃんが 生[う]まれる。,A baby will be born in May.,True,,,,4
1233,足りる,足[た]りる,To Be Enough,十キログラムで足りるかな。,十[じゅう]キログラムで 足[た]りるかな。,I wonder if ten kilograms is enough.,True,,,,4
1234,足,足[あし],Foot,足にタトゥーがある。,足[あし]にタトゥーがある。,I have a tattoo on my leg.,True,,,,4
1235,不足,不足[ふそく],Shortage,このエリアでは去年、水が不足しました。,このエリアでは 去年[きょねん]、 水[みず]が 不足[ふそく]しました。,"Last year, there was a water shortage in this area.",True,,,,4
1236,車,車[くるま],Car,父の車はベンツです。,父[ちち]の 車[くるま]はベンツです。,My father's car is a Benz.,True,,,,4
1237,車内,車内[しゃない],Inside The Car,車内に人々がたくさんいます。,車内[しゃない]に 人々[ひとびと]がたくさんいます。,There are many people in the car.,True,,,,4
1238,二世,二[に] 世[せい],Second Generation,母は日本で生まれたアメリカ人の二世です。,母[はは]は 日本[にっぽん]で 生[う]まれたアメリカ 人[にん]の 二[に] 世[せい]です。,My mother is a second generation American who was born in Japan.,True,,,,4
1239,三世,三[さん] 世[せい],Third Generation,チャールズ三世がイギリスの王になりました。,チャールズ 三[さん] 世[せい]がイギリスの 王[おう]になりました。,Charles III has become the King of England.,True,,,,4
1240,主に,主[おも]に,Mainly,不正アクセスは主にヨーロッパからでした。,不正[ふせい]アクセスは 主[おも]にヨーロッパからでした。,Unauthorized access was mainly from Europe.,True,,,,4
